ARINDEPENDENCEJA	4999	71	AR_ARSTATE	project\vine\ar\arstate	arindependenceja
ARINDEPENDENCEPR	4999	72	AR_ARSTATE	project\vine\ar\arstate	arindependencepr
ARIZARDPR	4999	74	AR_ARSTATE	project\vine\ar\arstate	arizardpr
AR033015C	4999	75	AR_ARSTATE	project\vine\ar\arstate	
ARJACKSONPR	4999	78	AR_ARSTATE	project\vine\ar\arstate	arjacksonpr
AR034015C	4999	80	AR_ARSTATE	project\vine\ar\arstate	
AR035000C	4999	83	AR_ARSTATE	project\vine\ar\arstate	
AR035065C	4999	88	AR_ARSTATE	project\vine\ar\arstate	
AR035125C	4999	90	AR_ARSTATE	project\vine\ar\arstate	
AR035155C	4999	91	AR_ARSTATE	project\vine\ar\arstate	
ARLAFAYETTEPR	4999	96	AR_ARSTATE	project\vine\ar\arstate	arlafayettepr
ARLAWRENCEJA	4999	97	AR_ARSTATE	project\vine\ar\arstate	arlawrenceja
ARLAWRENCEPR	4999	98	AR_ARSTATE	project\vine\ar\arstate	arlawrencepr
ARLEEJA	4999	99	AR_ARSTATE	project\vine\ar\arstate	arleeja
AREASTARKANSASJA	4999	101	AR_ARSTATE	project\vine\ar\arstate	areastarkansasja
AR040000C	4999	103	AR_ARSTATE	project\vine\ar\arstate	
AR040025C	4999	106	AR_ARSTATE	project\vine\ar\arstate	
ARMILLERJA	4999	118	AR_ARSTATE	project\vine\ar\arstate	armillerja
ARMILLERPR	4999	119	AR_ARSTATE	project\vine\ar\arstate	armillerpr
AR046025C	4999	121	AR_ARSTATE	project\vine\ar\arstate	
ARMISSISSIPPIOSPR	4999	124	AR_ARSTATE	project\vine\ar\arstate	armississippiospr
AR047025C	4999	125	AR_ARSTATE	project\vine\ar\arstate	
IAOHDRC	99999999	11111111	GENERAL TEST SITE	project/vine/assurance	iaohdrc
ARHEMPSTEADPR	4999	66	AR_ARSTATE	project\vine\ar\arstate	arhempsteadpr
ARHOTSPRINGPR	4999	68	AR_ARSTATE	project\vine\ar\arstate	arhotspringpr
ARHOWARDJA	4999	69	AR_ARSTATE	project\vine\ar\arstate	arhowardja
ARSEVIERPR	4999	176	AR_ARSTATE	project\vine\ar\arstate	arsevierpr
ARSTONEPR	4999	180	AR_ARSTATE	project\vine\ar\arstate	arstonepr
ARUNIONPR	4999	182	AR_ARSTATE	project\vine\ar\arstate	arunionpr
ARWHITEJA	4999	188	AR_ARSTATE	project\vine\ar\arstate	arwhiteja
ARMONTGOMERYJA	4999	129	AR_ARSTATE	project\vine\ar\arstate	armontgomeryja
ARYELLJA	4999	192	AR_ARSTATE	project\vine\ar\arstate	aryellja
ARYELLJA2	4999	194	AR_ARSTATE	project\vine\ar\arstate	aryellja2
AR0060100	4999	203	AR_ARSTATE	project\vine\ar\arstate	
ARNEVADAPR	4999	131	AR_ARSTATE	project\vine\ar\arstate	arnevadapr
ARNEWTONJA	4999	132	AR_ARSTATE	project\vine\ar\arstate	arnewtonja
ARNEWTONPR	4999	133	AR_ARSTATE	project\vine\ar\arstate	arnewtonpr
ARPERRYPR	4999	138	AR_ARSTATE	project\vine\ar\arstate	arperrypr
ARPHILLIPSPR	4999	140	AR_ARSTATE	project\vine\ar\arstate	arphillipspr
ARPIKEPR	4999	143	AR_ARSTATE	project\vine\ar\arstate	arpikepr
ARPOPEJA	4999	149	AR_ARSTATE	project\vine\ar\arstate	arpopeja
ARPOPEPR	4999	150	AR_ARSTATE	project\vine\ar\arstate	arpopepr
ARPULASKIJA	4999	154	AR_ARSTATE	project\vine\ar\arstate	arpulaskija
AR060000C	4999	155	AR_ARSTATE	project\vine\ar\arstate	
AR060055C	4999	159	AR_ARSTATE	project\vine\ar\arstate	
ARRANDOLPHPR	4999	162	AR_ARSTATE	project\vine\ar\arstate	arrandolphpr
ARSALINEPR	4999	166	AR_ARSTATE	project\vine\ar\arstate	arsalinepr
ARSCOTTPR	4999	169	AR_ARSTATE	project\vine\ar\arstate	arscottpr
ARSEBASTIANJA	4999	172	AR_ARSTATE	project\vine\ar\arstate	arsebastianja
ILCOOKPR	14003	3	IL_COOK	project\vine\il\ilcook	ilcookpr
INHAMILTONCT	15029	2	IN_HAMILTON	project\vine\in\inhamilton	inhamiltonct
NECHERRYJA	28000	138	NE_NESTATE	project\vine\ne\nestate	necherryja
NEANTELOPEJA	28000	47	NE_NESTATE	project\vine\ne\nestate	neantelopeja
NEBOONEJA	28000	61	NE_NESTATE	project\vine\ne\nestate	nebooneja
NEBUFFALOJA	28000	86	NE_NESTATE	project\vine\ne\nestate	nebuffaloja
NEBUTLERJA	28000	109	NE_NESTATE	project\vine\ne\nestate	nebutlerja
NECASSJA	28000	114	NE_NESTATE	project\vine\ne\nestate	necassja
NECEDARJA	28000	123	NE_NESTATE	project\vine\ne\nestate	necedarja
NEHARLANJA	28000	339	NE_NESTATE	project\vine\ne\nestate	neharlanja
NEHOLTJA	28000	350	NE_NESTATE	project\vine\ne\nestate	neholtja
NECOLFAXJA	28000	155	NE_NESTATE	project\vine\ne\nestate	necolfaxja
NEDAWSONJA	28000	190	NE_NESTATE	project\vine\ne\nestate	nedawsonja
NEDIXONJA	28000	204	NE_NESTATE	project\vine\ne\nestate	nedixonja
NEDODGEJA	28000	209	NE_NESTATE	project\vine\ne\nestate	nedodgeja
NELANCASTERJA	28000	427	NE_NESTATE	project\vine\ne\nestate	nelancasterja
NEFILMOREJA	28000	273	NE_NESTATE	project\vine\ne\nestate	nefilmoreja
NEFRANKLINJA	28000	279	NE_NESTATE	project\vine\ne\nestate	nefranklinja
NEFRONTIERJA	28000	284	NE_NESTATE	project\vine\ne\nestate	nefrontierja
NEGAGEJA	28000	296	NE_NESTATE	project\vine\ne\nestate	negageja
NEMCCOOKJA	28000	546	NE_NESTATE	project\vine\ne\nestate	nemccookja
NEJEFFERSONJA	28000	367	NE_NESTATE	project\vine\ne\nestate	nejeffersonja
NEJOHNSONJA	28000	372	NE_NESTATE	project\vine\ne\nestate	nejohnsonja
NEKNOXJA	28000	397	NE_NESTATE	project\vine\ne\nestate	neknoxja
NETHURSTONJA	28000	647	NE_NESTATE	project\vine\ne\nestate	nethurstonja
NEMERRICKJA	28000	467	NE_NESTATE	project\vine\ne\nestate	nemerrickja
NEROCKJA	28000	559	NE_NESTATE	project\vine\ne\nestate	nerockja
TXLEWIJAIL	44003	2	TX_DENTON	tx\denton	
TXDENTCITY	44003	3	TX_DENTON	tx\denton	
WIDANEJA	50013	24	WI_DANE	project\vine\wi\widane	widaneja
FLMONROESAO	10007	1	FL_MONROESAO	fl\monsao	
KYWAYNEJA	18000	116	KY_KYSTATE	project\vine\ky\kystate	kywayneja
KYWEBSTERJA	18000	117	KY_KYSTATE	project\vine\ky\kystate	kywebsterja
KYWOODFORDJA	18000	120	KY_KYSTATE	project\vine\ky\kystate	kywoodfordja
KYCAMPBELLJU	18000	241	KY_KYSTATE	project\vine\ky\kystate	kycampbellju
FLBROWARD	10009	1	FL_BROWARD	fl\broward	
FLORANGE	10010	1	FL_ORANGE	fl\orange	
KYRUSSELLJA	18000	104	KY_KYSTATE	project\vine\ky\kystate	kyrussellja
KYSCOTTJA	18000	105	KY_KYSTATE	project\vine\ky\kystate	kyscottja
KYSHELBYJA	18000	106	KY_KYSTATE	project\vine\ky\kystate	kyshelbyja
KYSIMPSONJA	18000	107	KY_KYSTATE	project\vine\ky\kystate	kysimpsonja
KYTRIGGJA	18000	111	KY_KYSTATE	project\vine\ky\kystate	kytriggja
KYBRECKENRIDGEJA	18000	14	KY_KYSTATE	project\vine\ky\kystate	kybreckenridgeja
KYCAMPBELLJA	18000	19	KY_KYSTATE	project\vine\ky\kystate	kycampbellja
KYBARRENJA	18000	5	KY_KYSTATE	project\vine\ky\kystate	kybarrenja
KYDOC	18000	500	KY_KYSTATE	project\vine\ky\kystate	kydoc
KYCALDWELLJA	18000	17	KY_KYSTATE	project\vine\ky\kystate	kycaldwellja
KYEASTERNSTATEMH	18000	171	KY_KYSTATE	project\vine\ky\kystate	kyeasternstatemh
KYADAIRJA	18000	1	KY_KYSTATE	project\vine\ky\kystate	kyadairja
KYBOYLEJA	18000	11	KY_KYSTATE	project\vine\ky\kystate	kyboyleja
KYBREATHITTJA	18000	13	KY_KYSTATE	project\vine\ky\kystate	kybreathittja
KYKENTONJA	18000	59	KY_KYSTATE	project\vine\ky\kystate	kykentonja
KYKNOXJA	18000	61	KY_KYSTATE	project\vine\ky\kystate	kyknoxja
KYLARUEJA	18000	62	KY_KYSTATE	project\vine\ky\kystate	kylarueja
KYLEEJA	18000	65	KY_KYSTATE	project\vine\ky\kystate	kyleeja
KYLETCHERJA	18000	67	KY_KYSTATE	project\vine\ky\kystate	kyletcherja
KYLOGANJA	18000	71	KY_KYSTATE	project\vine\ky\kystate	kyloganja
KYMCCRACKENJA	18000	73	KY_KYSTATE	project\vine\ky\kystate	kymccrackenja
KYCARROLLJA	18000	21	KY_KYSTATE	project\vine\ky\kystate	kycarrollja
KYADAIRJU	18000	210	KY_KYSTATE	project\vine\ky\kystate	kyadairju
KYCHRISTIANJA	18000	24	KY_KYSTATE	project\vine\ky\kystate	kychristianja
KYCLARKJA	18000	25	KY_KYSTATE	project\vine\ky\kystate	kyclarkja
KYCLINTONJA	18000	27	KY_KYSTATE	project\vine\ky\kystate	kyclintonja
KYCRITTENDENJA	18000	28	KY_KYSTATE	project\vine\ky\kystate	kycrittendenja
KYESTILLJA	18000	33	KY_KYSTATE	project\vine\ky\kystate	kyestillja
KYFAYETTEJA	18000	34	KY_KYSTATE	project\vine\ky\kystate	kyfayetteja
KYFRANKLINJA	18000	37	KY_KYSTATE	project\vine\ky\kystate	kyfranklinja
KYFULTONJA	18000	38	KY_KYSTATE	project\vine\ky\kystate	kyfultonja
KYBALLARDJA	18000	4	KY_KYSTATE	project\vine\ky\kystate	kyballardja
KYHARDINJA	18000	47	KY_KYSTATE	project\vine\ky\kystate	kyhardinja
KYHARLANJA	18000	48	KY_KYSTATE	project\vine\ky\kystate	kyharlanja
KYMARIONJA	18000	78	KY_KYSTATE	project\vine\ky\kystate	kymarionja
KYMARSHALLJA	18000	79	KY_KYSTATE	project\vine\ky\kystate	kymarshallja
KYMASONJA	18000	81	KY_KYSTATE	project\vine\ky\kystate	kymasonja
LA	18000	513	KY_KYSTATE	project\vine\ky\kystate	
KYMONTGOMERYJA	18000	87	KY_KYSTATE	project\vine\ky\kystate	kymontgomeryja
KYMUHLENBERGJA	18000	89	KY_KYSTATE	project\vine\ky\kystate	kymuhlenbergja
KYBOURBONJA	18000	9	KY_KYSTATE	project\vine\ky\kystate	kybourbonja
KYOLDHAMJA	18000	93	KY_KYSTATE	project\vine\ky\kystate	kyoldhamja
MDKENTCIRC	21999	39	MD_MDSTATE	project\vine\md\mdstate	
MDPRINCEGEORGECC	21999	41	MD_MDSTATE	project\vine\md\mdstate	mdprincegeorgecc
MDQUEENCIRC	21999	42	MD_MDSTATE	project\vine\md\mdstate	
MDALLEGANYJAIL	21999	1	MD_MDSTATE	project\vine\md\mdstate	mdalleganyja
MDCAROLINEJA	21999	6	MD_MDSTATE	project\vine\md\mdstate	mdcarolineja
MDCHARLESJA	21999	9	MD_MDSTATE	project\vine\md\mdstate	mdcharlesja
MDFREDERICKJA	21999	11	MD_MDSTATE	project\vine\md\mdstate	mdfrederickja
MDHARFORDJA	21999	13	MD_MDSTATE	project\vine\md\mdstate	mdharfordja
MDKENTJA	21999	15	MD_MDSTATE	project\vine\md\mdstate	mdkentja
MDQUEENANNEJA	21999	18	MD_MDSTATE	project\vine\md\mdstate	mdqueenanneja
MDALLEGANYCIRC	21999	25	MD_MDSTATE	project\vine\md\mdstate	
MDBALTIMORECC	21999	27	MD_MDSTATE	project\vine\md\mdstate	mdbaltimorecc
MDCAROLINECC	21999	30	MD_MDSTATE	project\vine\md\mdstate	
MDCARROLLCC	21999	31	MD_MDSTATE	project\vine\md\mdstate	
MDCECILCIRC	21999	32	MD_MDSTATE	project\vine\md\mdstate	
MDFREDRICKCIRC	21999	35	MD_MDSTATE	project\vine\md\mdstate	
MDGARRETTCIRC	21999	36	MD_MDSTATE	project\vine\md\mdstate	
KYMEADEJA	18000	82	KY_KYSTATE	project\vine\ky\kystate	kymeadeja
MDCARVCT	21999	79	MD_MDSTATE	project\vine\md\mdstate	
MIALPENAJA	23005	4	MI_MISTATE	project\vine\mi\mistate	mialpenaja
MIBRANCHJA	23005	12	MI_MISTATE	project\vine\mi\mistate	mibranchja
MICASSJA	23005	14	MI_MISTATE	project\vine\mi\mistate	micassja
MICRAWFORDJA	23005	20	MI_MISTATE	project\vine\mi\mistate	micrawfordja
MDSTMARYCC	21999	44	MD_MDSTATE	project\vine\md\mdstate	
MDWASHINGTONCIRC	21999	46	MD_MDSTATE	project\vine\md\mdstate	
MDWICOMICOCIRC	21999	47	MD_MDSTATE	project\vine\md\mdstate	
MDALLEGANYDIST	21999	49	MD_MDSTATE	project\vine\md\mdstate	
MDANNEARUNDIST	21999	50	MD_MDSTATE	project\vine\md\mdstate	
MDBALTCITYDIST	21999	51	MD_MDSTATE	project\vine\md\mdstate	
MDBALTCODIST	21999	52	MD_MDSTATE	project\vine\md\mdstate	
MDGARRETTDIST	21999	60	MD_MDSTATE	project\vine\md\mdstate	
MDHARFORDDIST	21999	61	MD_MDSTATE	project\vine\md\mdstate	mdharfordja
MDHOWARDDIST	21999	62	MD_MDSTATE	project\vine\md\mdstate	
MDPRINCEDIST	21999	65	MD_MDSTATE	project\vine\md\mdstate	
MDQUEENDIST	21999	66	MD_MDSTATE	project\vine\md\mdstate	
MDSTMARYDIST	21999	68	MD_MDSTATE	project\vine\md\mdstate	
MIJACKSONJA	23005	38	MI_MISTATE	project\vine\mi\mistate	mijacksonja
MICALHOUNPA	23005	113	MI_MISTATE	project\vine\mi\mistate	micalhounpa
MICHEBOYGANPA	23005	116	MI_MISTATE	project\vine\mi\mistate	micheboyganpa
MICHIPPEWAPA	23005	117	MI_MISTATE	project\vine\mi\mistate	michippewapa
MILENAWEEJA	23005	46	MI_MISTATE	project\vine\mi\mistate	milenaweeja
MIMASONJA	23005	53	MI_MISTATE	project\vine\mi\mistate	mimasonja
MIOTSEJA	23005	68	MI_MISTATE	project\vine\mi\mistate	miotsegoja
MISHIAWASSEEJA	23005	77	MI_MISTATE	project\vine\mi\mistate	mishiawasseeja
MIBENZIEPR	23005	110	MI_MISTATE	project\vine\mi\mistate	mibenziepa
MISTJOSEPHPR	23005	174	MI_MISTATE	project\vine\mi\mistate	mistjosephpa
MISANILACPA	23005	840	MI_MISTATE	project\vine\mi\mistate	misanilacpa
MIWAYNEPR	23005	181	MI_MISTATE	project\vine\mi\mistate	miwaynepa
MIISABELLAPA	23005	137	MI_MISTATE	project\vine\mi\mistate	miisabellapa
MIJACKSONPA	23005	138	MI_MISTATE	project\vine\mi\mistate	mijacksonpa
MIMARQUETTEPA	23005	152	MI_MISTATE	project\vine\mi\mistate	mimarquettepa
MIMENOMINEEPA	23005	155	MI_MISTATE	project\vine\mi\mistate	mimenomineepa
MIMISSAUKEEPA	23005	157	MI_MISTATE	project\vine\mi\mistate	mimissaukeepa
MIPRESQUEISLEPA	23005	170	MI_MISTATE	project\vine\mi\mistate	mipresqueislepa
NYDOC	33004	1	NY_NYSTATE	project\vine\ny\nystate	nydoc
NYALLEGANYJA	33004	401	NY_NYSTATE	project\vine\ny\nystate	nyalleganyja
NYCHAUTAUQUAJA	33004	406	NY_NYSTATE	project\vine\ny\nystate	nychautauquaja
NYCHEMUNGJA	33004	407	NY_NYSTATE	project\vine\ny\nystate	nychemungja
NYCHENANGOJA	33004	408	NY_NYSTATE	project\vine\ny\nystate	nychenangoja
NYCLINTONJA	33004	409	NY_NYSTATE	project\vine\ny\nystate	nyclintonja
NYCOLUMBIAJA	33004	410	NY_NYSTATE	project\vine\ny\nystate	nycolumbiaja
NYCORTLANDJA	33004	411	NY_NYSTATE	project\vine\ny\nystate	nycortlandja
NYDELAWAREJA	33004	412	NY_NYSTATE	project\vine\ny\nystate	nydelawareja
NYERIEJA	33004	414	NY_NYSTATE	project\vine\ny\nystate	nyerieja
NYESSEXJA	33004	415	NY_NYSTATE	project\vine\ny\nystate	nyessexja
NYGENESEEJA	33004	418	NY_NYSTATE	project\vine\ny\nystate	nygeneseeja
NYHAMILTONJA	33004	420	NY_NYSTATE	project\vine\ny\nystate	nyhamiltonja
NYLIVINGSTONJA	33004	425	NY_NYSTATE	project\vine\ny\nystate	nylivingstonja
NYMADISONJA	33004	426	NY_NYSTATE	project\vine\ny\nystate	nymadisonja
NYMONTGOMERYJA	33004	428	NY_NYSTATE	project\vine\ny\nystate	nymontgo
NYNIAGARAJA	33004	431	NY_NYSTATE	project\vine\ny\nystate	nyniagaraja
NYONEIDAJA	33004	432	NY_NYSTATE	project\vine\ny\nystate	nyoneidaja
NYORLEANSJA	33004	436	NY_NYSTATE	project\vine\ny\nystate	nyorleansja
NYOSWEGOJA	33004	437	NY_NYSTATE	project\vine\ny\nystate	nyoswegoja
NYOTSEGOJA	33004	438	NY_NYSTATE	project\vine\ny\nystate	nyotsegoja
NYSENECAJA	33004	449	NY_NYSTATE	project\vine\ny\nystate	nysenecaja
NCBERTIEJA	34003	9	NC_STATE	project\vine\nc\ncstate	ncbertieja
NCBLADENJA	34003	10	NC_STATE	project\vine\nc\ncstate	ncbladenja
NCBURKEJA	34003	13	NC_STATE	project\vine\nc\ncstate	ncburkeja
NCCABARRUSJA	34003	14	NC_STATE	project\vine\nc\ncstate	nccabarrusja
NCCARTERETJA	34003	17	NC_STATE	project\vine\nc\ncstate	nccarteretja
NCCLEVELANDJA	34003	24	NC_STATE	project\vine\nc\ncstate	ncclevelandja
NCCOLUMBUSJA	34003	25	NC_STATE	project\vine\nc\ncstate	nccolumbusja
NCCRAVENJA	34003	26	NC_STATE	project\vine\nc\ncstate	nccravenja
NYTIOGAJA	33004	453	NY_NYSTATE	project\vine\ny\nystate	nytiogaja
NYTOMPKINSJA	33004	454	NY_NYSTATE	project\vine\ny\nystate	nytompkinsja
NYWAYNEJA	33004	458	NY_NYSTATE	project\vine\ny\nystate	nywayneja
NYWESTCHESTERJA	33004	459	NY_NYSTATE	project\vine\ny\nystate	nywestchesterja
NCDOC	34003	1	NC_STATE	project\vine\nc\ncstate	ncdoc
NCBEAUFORTJA	34003	8	NC_STATE	project\vine\nc\ncstate	ncbeaufortja
NYSTLAWRENCEJA	33004	444	NY_NYSTATE	project\vine\ny\nystate	nystlawrenceja
NYSARATOGAJA	33004	445	NY_NYSTATE	project\vine\ny\nystate	nysaratogaja
NCMCDOWELLJA	34003	57	NC_STATE	project\vine\nc\ncstate	ncmcdowellja
NCMACONJA	34003	58	NC_STATE	project\vine\nc\ncstate	ncmaconja
NCNORTHHAMPTONJA	34003	67	NC_STATE	project\vine\nc\ncstate	ncnorthhamptonja
NCONSLOWJA	34003	68	NC_STATE	project\vine\nc\ncstate	nconslowja
NCPAMLICOJA	34003	70	NC_STATE	project\vine\nc\ncstate	ncpamlicoja
NCPASQUOTANKJA	34003	71	NC_STATE	project\vine\nc\ncstate	ncpasquotankja
NCCASWELLJA	34003	18	NC_STATE	project\vine\nc\ncstate	nccaswellja
NCCATAWBAJA	34003	19	NC_STATE	project\vine\nc\ncstate	nccatawbaja
NCCHATHAMJA	34003	20	NC_STATE	project\vine\nc\ncstate	ncchathamja
NCCHEROKEEJA	34003	21	NC_STATE	project\vine\nc\ncstate	nccherokeeja
NCWAYNEJA	34003	97	NC_STATE	project\vine\nc\ncstate	ncwayneja
NCPITTJA	34003	75	NC_STATE	project\vine\nc\ncstate	ncpittja
NCPOLKJA	34003	76	NC_STATE	project\vine\nc\ncstate	ncpolkja
NCROBESONJA	34003	79	NC_STATE	project\vine\nc\ncstate	ncrobesonja
NCROWANJA	34003	81	NC_STATE	project\vine\nc\ncstate	ncrowanja
NCSCOTLANDJA	34003	84	NC_STATE	project\vine\nc\ncstate	ncscotlandja
NCCUMBERLANDJA	34003	27	NC_STATE	project\vine\nc\ncstate	nccumberlandja
NCCURRITUCKJA	34003	28	NC_STATE	project\vine\nc\ncstate	nccurrituckja
NCEDGECOMBEJA	34003	34	NC_STATE	project\vine\nc\ncstate	ncedgecombeja
NCFORSYTHJA	34003	35	NC_STATE	project\vine\nc\ncstate	ncforsythja
NCGRAHAMJA	34003	39	NC_STATE	project\vine\nc\ncstate	ncgrahamja
NCGRANVILLEJA	34003	40	NC_STATE	project\vine\nc\ncstate	ncgranvilleja
NCHALIFAXJA	34003	43	NC_STATE	project\vine\nc\ncstate	nchalifaxja
NCHAYWOODJA	34003	45	NC_STATE	project\vine\nc\ncstate	nchaywoodja
NCHENDERSONJA	34003	46	NC_STATE	project\vine\nc\ncstate	nchendersonja
NCHYDEJA	34003	49	NC_STATE	project\vine\nc\ncstate	nchydeja
NCJACKSONJA	34003	51	NC_STATE	project\vine\nc\ncstate	ncjacksonja
NCSURRYJA	34003	87	NC_STATE	project\vine\nc\ncstate	ncsurryja
NCHARNETTPR	34003	1043	NC_STATE	project\vine\nc\ncstate	ncharnettpr
NCIREDELLPR	34003	1049	NC_STATE	project\vine\nc\ncstate	nciredellpr
NCJACKSONPR	34003	1050	NC_STATE	project\vine\nc\ncstate	ncjacksonpr
NCJOHNSTONPR	34003	1051	NC_STATE	project\vine\nc\ncstate	ncjohnstonpr
NCLENOIRPR	34003	1054	NC_STATE	project\vine\nc\ncstate	nclenoirpr
NCLINCOLNPR	34003	1055	NC_STATE	project\vine\nc\ncstate	nclincolnpr
NCMARTINPR	34003	1059	NC_STATE	project\vine\nc\ncstate	ncmartinpr
NCMITCHELLPR	34003	1061	NC_STATE	project\vine\nc\ncstate	ncmitchellpr
NCMONTGOMERYPR	34003	1062	NC_STATE	project\vine\nc\ncstate	ncmontgomerypr
NCMOOREPR	34003	1063	NC_STATE	project\vine\nc\ncstate	ncmoorepr
NCNASHPR	34003	1064	NC_STATE	project\vine\nc\ncstate	ncnashpr
NCONSLOWPR	34003	1067	NC_STATE	project\vine\nc\ncstate	nconslowpr
NCPENDERPR	34003	1071	NC_STATE	project\vine\nc\ncstate	ncpenderpr
NCPITTPR	34003	1074	NC_STATE	project\vine\nc\ncstate	ncpittpr
NCROBESONPR	34003	1078	NC_STATE	project\vine\nc\ncstate	ncrobesonpr
NCROWANPR	34003	1080	NC_STATE	project\vine\nc\ncstate	ncrowanpr
NCRUTHERFORDPR	34003	1081	NC_STATE	project\vine\nc\ncstate	ncrutherfordpr
NCSCOTLANDPR	34003	1083	NC_STATE	project\vine\nc\ncstate	ncscotlandpr
NCSURRYPR	34003	1086	NC_STATE	project\vine\nc\ncstate	ncsurrypr
NCTYRRELLPR	34003	1089	NC_STATE	project\vine\nc\ncstate	nctyrellpr
NCUNIONPR	34003	1090	NC_STATE	project\vine\nc\ncstate	ncunionpr
NCFRANKLINPR	34003	1034	NC_STATE	project\vine\nc\ncstate	ncfranklinpr
NCGASTONPR	34003	1035	NC_STATE	project\vine\nc\ncstate	ncgastonpr
NCGATESPR	34003	1036	NC_STATE	project\vine\nc\ncstate	ncgatespr
NCGRAHAMPR	34003	1037	NC_STATE	project\vine\nc\ncstate	ncgrahampr
OHATHEPR	36001	6	OH_OHSTATE	project\vine\oh\ohstate	ohathenspr
NCWAKEPR	34003	1092	NC_STATE	project\vine\nc\ncstate	ncwakepr
NCWARRENPR	34003	1093	NC_STATE	project\vine\nc\ncstate	ncwarrenpr
NCALEXANDERPR	34003	1001	NC_STATE	project\vine\nc\ncstate	ncalexanderpr
NCALLEGHANYPR	34003	1002	NC_STATE	project\vine\nc\ncstate	ncalleghanypr
NCAVERYPR	34003	1005	NC_STATE	project\vine\nc\ncstate	ncaverypr
NCBERTIEPR	34003	1007	NC_STATE	project\vine\nc\ncstate	ncbertiepr
NCBLADENPR	34003	1008	NC_STATE	project\vine\nc\ncstate	ncbladenpr
NCBRUNSWICKPR	34003	1009	NC_STATE	project\vine\nc\ncstate	ncbrunswickpr
NCCAMDENPR	34003	1014	NC_STATE	project\vine\nc\ncstate	nccamdenpr
NCCARTERETPR	34003	1015	NC_STATE	project\vine\nc\ncstate	nccarteretpr
NCCHEROKEEPR	34003	1019	NC_STATE	project\vine\nc\ncstate	nccherokeepr
NCCHOWANPR	34003	1020	NC_STATE	project\vine\nc\ncstate	ncchowanpr
NCCLEVELANDPR	34003	1022	NC_STATE	project\vine\nc\ncstate	ncclevelandpr
NCCOLUMBUSPR	34003	1023	NC_STATE	project\vine\nc\ncstate	nccolumbuspr
NCCRAVENPR	34003	1024	NC_STATE	project\vine\nc\ncstate	nccravenpr
NCCURRITUCKPR	34003	1026	NC_STATE	project\vine\nc\ncstate	nccurrituckpr
NCDAVIDSONPR	34003	1028	NC_STATE	project\vine\nc\ncstate	ncdavidsonpr
NCDAVIEPR	34003	1029	NC_STATE	project\vine\nc\ncstate	ncdaviepr
NCDUPLINPR	34003	1030	NC_STATE	project\vine\nc\ncstate	ncduplinpr
OHSHELBYJA	36001	209	OH_OHSTATE	project\vine\oh\ohstate	ohshelbyja
OHSTARKJA	36001	210	OH_OHSTATE	project\vine\oh\ohstate	ohstarkja
OHWASHINGTONJA	36001	218	OH_OHSTATE	project\vine\oh\ohstate	ohwashingtonja
OHCCNOJA	36001	220	OH_OHSTATE	project\vine\oh\ohstate	ohccnoja
OHASHTABULAJA	36001	136	OH_OHSTATE	project\vine\oh\ohstate	ohashtabulaja
OHATHEJA	36001	137	OH_OHSTATE	project\vine\oh\ohstate	ohathensja
OHCARROLLJA	36001	143	OH_OHSTATE	project\vine\oh\ohstate	ohcarrollja
OHCOLUMBIANAJA	36001	148	OH_OHSTATE	project\vine\oh\ohstate	ohcolumbianaja
OHCOSHOCTONJA	36001	149	OH_OHSTATE	project\vine\oh\ohstate	ohcoshoctonja
OHCRAWFORDJA	36001	150	OH_OHSTATE	project\vine\oh\ohstate	ohcrawfordja
OHDARKEJA	36001	152	OH_OHSTATE	project\vine\oh\ohstate	ohdarkeja
OHDEFIJA	36001	153	OH_OHSTATE	project\vine\oh\ohstate	
OHDELAWAREJA	36001	154	OH_OHSTATE	project\vine\oh\ohstate	ohdelawareja
OHERIEJA	36001	155	OH_OHSTATE	project\vine\oh\ohstate	oherieja
OHFULTJA	36001	159	OH_OHSTATE	project\vine\oh\ohstate	
OHGEAUGAJA	36001	161	OH_OHSTATE	project\vine\oh\ohstate	ohgeaugaja
OHGREENEJA	36001	162	OH_OHSTATE	project\vine\oh\ohstate	ohgreeneja
OHHAMILTONJA	36001	164	OH_OHSTATE	project\vine\oh\ohstate	ohhamiltonja
NCYADKINPR	34003	1099	NC_STATE	project\vine\nc\ncstate	ncyadkinpr
OHPICKAWAYJA	36001	199	OH_OHSTATE	project\vine\oh\ohstate	ohpickawayja
OHPIKEJA	36001	200	OH_OHSTATE	project\vine\oh\ohstate	ohpikeja
OHPUTNAMJA	36001	203	OH_OHSTATE	project\vine\oh\ohstate	ohputnamja
OHROSSJA	36001	205	OH_OHSTATE	project\vine\oh\ohstate	ohrossja
OHSANDUSKYJA	36001	206	OH_OHSTATE	project\vine\oh\ohstate	ohsanduskyja
OHPUTNPR	36001	286	OH_OHSTATE	project\vine\oh\ohstate	ohputnampr
OHFULTPR	36001	247	OH_OHSTATE	project\vine\oh\ohstate	ohfultonpr
OHMERCPR	36001	272	OH_OHSTATE	project\vine\oh\ohstate	ohmercerpr
OHHARRJA	36001	168	OH_OHSTATE	project\vine\oh\ohstate	ohharrisonja
OHHENRJA	36001	169	OH_OHSTATE	project\vine\oh\ohstate	
OHHOCKJA	36001	171	OH_OHSTATE	project\vine\oh\ohstate	ohhockingja
OHHOLMESJA	36001	172	OH_OHSTATE	project\vine\oh\ohstate	ohholmesja
